y;message
1;what filthy little opportunist the photographer was you re in college think 
0;you are strong beautiful mother hang in there love 
1;why you mad faggit you like dick fuck faggits fuck you 
0;abxxv yeah ve been following along just wanted to make sure you knew 
1;you re an idiot 
0;ah for fucksake cannot stand her voice 
0;lebron you better score 
1;fact never text person ever it will just confirm that you are big time piece of shit and nobody wants anything to do with you 
1;setting up the dp also fuck you luke scott fuck you 
1;you both are homosexuals 
0;ignorant ass 
1;some village is missing their idiot 
0;compared with the usa zimbabwe looks clean 
0;just thought about those unwinnable illegal wars if they were illegal wouldn you think bush and cheney would have charges brought up on them by now fact is they were on the level its just another example of the liberal media getting all you liberals wound up tighter than dick hatband just like little wind up toys get you started and away you go it time to start thinking about impeachment of the dope head in chief 
1;now do you see why people call you moron you get back what you give out go spread you hate to someone else hypocrite lmao 
1;jeff lebowski shut you dumb mouth im and just barely got done with my junior year also and ive known the kid who was driving since about th grade and believe he barely turned so take offense to you calling all of us in the low desert inbred retards cus doubt you took precalculus as junior you high school year and doubt took calculus ab as senior get you facts straight before just getting all crazy and calling everyone special ed or retards or morons im friends with both the driver and the girl whos still in the coma no one knows the truth yet besides the driver as of what wrong 
0;reasons ignore the smear campaign against ron paul he didn even write those newsletters do you think oprah writes everything that is in magazine look what all the other guys are doing santorum is so homophobic look his name up on google obama is killing brown skinned people every day in afghanistan and pakistan gingrich and romney are crazy smiley ron paul already apologized for letting others use his name like that in those newsletters ron paul didn even know what was in those newsletters he made mistake by trusting the editors but that doesn make him racist people act like sheeple and just want to maintain the status quo most who are attacking ron paul are bigger racists than he is ron paul wants to end the war ron paul has delivered black babies for free racist wouldn do that libertarians see people as people not collectives ron paul would legalize marijuana and end the war on drugs ron paul didn write the ads for the newsletter there are more important things to talk about than some statements from years ago that are being taken out of context this is just coordinated smear campaign anyway there are no better candidates than ron paul 
0;you get like for that one thanks for showing some class 
0;ta miami agreed and the best one available on paper is flynn you have more to play backup in case he fails and nd or smiley rd on tannehill weeden or flyer on guy like case keenum gives us far greater potential for success than we ve had in long time 
0;we aciddragon nonstopdrivel we don need no fucking basketball 
0;why are you wearing prison orange in you avatar 
0;you are so lucky 
1;get off you knees you embarrassing you 
1;ok you mofos at city hall how about giving it back to the taxpayers 
1;great you re trying to silence women again with accusations of mental illness this totally enhances you credibility as totally not sexist asshat saying treat people with respect and go fuck you if you don is evidence of homicidal mania really didn know homicidal maniacs had such deep seated respected for humanity and pro social values no not men in general toward men who devalue mock try to control shame and otherwise marginalize women these are not the same thing have been very specific in the behavior ve been calling out 
0;villan yinzerinct flip stapler darker than black it awesome and that how long ago started watching it there are only few episodes left think 
0;wow trevon got shot just walking around with hoodie on this white dude get speech walking with fucking riffle fuck cops and white people 
1;you sound stupid 
0;japan does not have welfare system work for it or do without and don think there has ever been better explanation of the importance of incentive than this example an economics professor at local college made statement that he had never failed single student before but had recently failed an entire class that class had insisted that socialism worked and that no one would be poor and no one would be rich great equalizer the professor then said ok we will have an experiment in this class on socialism all grades will be averaged and everyone will receive the same grade so no one will fail and no one will receive an substituting grades for dollars something closer to home and more readily understood by all after the first test the grades were averaged and everyone got the students who studied hard were upset and the students who studied little were happy as the second test rolled around the students who studied little had studied even less and the ones who studied hard decided they wanted free ride too so they studied little the second test average was no one was happy when the smiley rd test rolled around the average was an as the tests proceeded the scores never increased as bickering blame and name calling all resulted in hard feelings and no one would study for the benefit of anyone else to their great surprise all failed and the professor told them that socialism would also ultimately fail because when the reward is great the effort to succeed is great but when government takes all the reward away no one will try or want to succeed could not be any simpler than that remember there is test coming up elections sometime soon you chance to have your say these are possibly the best sentences you ll ever read and all applicable to this experiment you cannot legislate the poor into prosperity by legislating the wealthy out of prosperity what one person receives without working for another person must work for without receiving smiley the government cannot give to anybody anything that the government does not first take from somebody else you cannot multiply wealth by dividing it when half of the people get the idea that they do not have to work because the other half is going to take care of them and when the other half gets the idea that it does no good to work because somebody else is going to get what they work for that is the beginning of the end of any nation 
1;you call people racist idiots yet you say you are mad that you momma wants nice black penis in her life you sound like the idiot to me loser 
0;if you do not see the problem then you are part of it 
0;nice one gordon you can do becks pie mash for him please stay there 
0;was in littlehamton was mad but made change to boring day at work 
0;man see why you celtics claim to be classy 
0;there is no short term solution if coal is the option of choice it is three years minimum to get the thing permitted two years minimum for the civil work and especially the equipment foundation design and construction especially under the steam turbines usually smiley of their bulk is below ground level five years to build and two years to commission and test besides which coal is baseload not peak just as is nuke there is no coal nor nuke peaker option on this planet even with igcc gasification plants driving combustion turbines lol takes years after construction and startup just for coal plants to break even through amortisation of first costs blooby couldn change battery in flashlight without committee level participation 
0;you re wow 
1;another loser comment am honored that everyone gets to see what an as hole you really are but sure you co workers at mcdonald already knew that 
0;greg house cane deadlier than kitana 
0;nonstopdrivel just signed up for some new cent ipad program they re starting 
0;man im gna get one of those and his fucking was hot as shitt smiley smiley 
1;alara cant go kill herself what the sick she looks like some fagget in girls close and no alara you would not be the perfect juliet so go die 
0;having read many of drago other comments on this site it is not shocking he doesn get game of thrones hodor has more sense 
0;must be nice having umps on you team 
0;think this is very good point lw probably hosts parties and would like to be invited to the kind of parties that she hosts but it seems that lot of her friends just don entertain that way what are you gonna do 
0;samba for bassong 
0;hmm you claim that iranians have not started war in years yet clearly recall series of seemingly never ending wars between iran and iraq in the latter part of the last century so who started those wars just curious 
0;sasuke thoughts you burnt my fucking snake now you die 
0;lack of proper training sadly 
0;rzeczywi cie sklepy ze szklanymi witrynami kt rych wystawiony jest sprz producenta to innowacja wnianego apple nikt inny nie mo otworzy sklepu jeste idiot paranoikiem do tego ignorantem zaraz si oka apple wymy li sranie nikt inny tego robi nie dzie 
1;what the child wants that rich tom nor do have any real assurance that people treating homosexuality as dysfunction are sufficient improvement over child molesters however much might be inclined to give them benefit of the doubt over being unintended jerks we can do better 
0;nope not just you 
0;jbw jhd told you so chevydawg so he doesn actually have an offer and all of that hoopla over him was for naught when he committed that cool feel like this is one of those things that the new on campus recruiter needs to clean up 
0;missed the day when elected you to speak for of us carry on then 
1;is you hat white with point does it hide you face and don need to learn from you your mind is gone sick 
0;since when does age have anything to do with being an artist pretty sure some of the world best artists are very old now and also pretty sure there are bunch of you kids with amazing talent that we haven even heard from yet 
1;smearedsxhit what does the phrase below mean just after all stupid teabagger and you are more intelligent corn filled obamaballsniffer so please explain this give fox nation smiley more weeks then it off to stormfront for the baggers what is stormfront because that is the same term berthole used last night when he she it was lurking on another thread could this mean that you are berthole lindie and smellyterd all rolled into one ignorant pieceofppoop 
1;as is you mother who is the beastiality whore lighten up it comedy bwaahh 
1;so lets pamper the child so the child never does better you are an idiot 
0;my wife was watching the grammy pre show the other night right up until this gutter whore and her old white pimp walked into the shot it amazing how talentless piece of trash like this can make living doing what she does it to be expected from her industry though 
0;eat my prick you 
1;oh get the fuck outta here with all that political shit man and wuz not direction this at you asswhole and no would not be behind them if they made song about dookie use different analogy and once again this song is not wack know exactly what wack music sounds like the song makes perfect sence we just need less hatin black people like you off the planet and more congradulating ones so you and you comment can eat shit you fuckk 
0;the gop just can help themselves the only way see them having their nominee elected is focus on the economy think it doing better and stats show it is but that the underbelly of obama instead the gop is focused on pure candidate and bringing issues such as contraception into the discussion is dead bang loser for the gop but by all means continue to tell women you know best 
0;the christian church repelled the islamic conquest of europe about thousand years ago but the secular system in europe right now has opened the door for the islamization of europe muslims in europe have birth rate more than times higher than native europeans so it only matter of time 
0;we are trying hard to beat yankees so you pick up game on them smiley 
0;he was washed up when he came to the cavs he had one good year and you expect every night 
0;getting you face ate off 
1;the series wasnt rigged you arent lakers fan youre troll go kill you 
1;hole in the lower back you racism stinks straight from you hole 
0;tell him to hang in there look at brian baker for inspiration 
0;don feel sorry for her she madonna nbsp and you re not 
0;we re watching you as you watch us 
1;anti american piece of shit you are 
0;what the fuck is hippo thanks to hell tourism 
1;did you actually know her personally or are you always this nasty 
0;that hitachi vibrator good call read in this truly great punk zine years ago that if you were going to get vibrator that was the one the writer even drew little comic of herself going home from show alone because she was trying not to fuck strangers while drunk etc with for eyes because she just laid there for hours getting off for her it was good thing because it kept her from acting out situations that were unhealthy for her isn that all that matters maybe ve just internalized feminism too much and don understand the nuances of sex addiction but it seems wrong for another person to police you fantasies who masturbates thinking of rose petals and commitment ceremonies ew you have control over what you actually do but you should be able to fantasy about dirty sex with strangers all you want in my humble opinion 
0;you must be on an eastern conference team 
1;accused but not charged or convicted you libbies make me laugh especially you dimwit you are copy and paste monkey 
0;wait wait wait you are actually getting gs 
1;lol you must be smoking trees 
0;funny how the left and gay activists applaud the decision by vote of legislative body in new jersey but vehemently reject and attack the decision by vote of the people of california whom legislative body represents this is not about rights but about the agenda of one particular group who will stop at nothing to get what they want this proves they value government over the people which is exactly why our founding fathers incited revolution 
1;don record if your monkey ass can sit still giving me damn headache 
0;you are soo right muslims fight muslims everywhere muslim men degrade muslim women everywhere until all this can be repaired and muslims become ne people you will not go forth you have about as much chance of this as have to see rocking horse dung 
1;that is right you dumb fool you have obviously never played high level competitive golf both of dufner penalties were from shots that had water short and to the left the caddy needs to make sure the player takes enough club that he doesn force the shot dufner tends to hit pulled draw when he tries to get extra on the shot wake up you fool the caddy needs to talk to the player and make sure he plays to the right center and hits an easy enough club that he doesn force the shot oh you are too stupid to understand 
0;jakesnake pelton hollinger interested in pelton take on whether or not the storm should tank 
0;haters will ana rape you if heat wins tonight 
1;you know what the suck is you butchering of the english language go to school damnit 
0;mostannoyed what you point can you not see that this is to reduce the amount of immigrants bleeding the country 
0;misha what is you 
0;can you prove that 
0;you are right trade stubbs now 
1;are you high 
0;those on the inside made more money while most investors took it in the shorts ever feel like someone is pulling the strings 
0;what you don know about gulags check out the history of the soviet union warning it may disillusion you about communism and comrade stalin 
0;you being wonderful please be mature enough wtf 
0;haley these girls are just ribbing you sisterly love is what it is 
1;yes lets be more like those countries you list zeig heil you white trash trailer rubbish 
0;lmao shaq should sue you for making stuff up that he did not say 
0;you go tone nbsp love to see somebody smack that smug look off that little fuck face nbsp well don care to see that smug looking little fuck actually but you know what mean 
0;we know that say the evil zionist think what happend in houla is more evil then what they usaly do to palasinian children 
0;you re not the boss of cnn 
0;segue la logica perch il capitalismo implica la propriet privata altri concetti che frammentano distruggono la societ la solidariet ma sarebbe un discorso troppo lungo filosofico da fare figuriamoci se si dovesse affrontare tale discorso con chi convinto che attuale sistema economico sociale siano gli unici possibili non vanno oltre la logica del profitto si certo ora direte ma dove sono sistemi alternativi ce ne sono diversi nessuno trova risalto sui media per ovvi motivi il potere cerca sempre di difendere lo status quo come hitler mussolini non facevano parlare di democrazia all istituto luce altro 
1;stfu you existence offends me 
0;yeah it can be especially when you re with bunch of friends and you know they noticed smiley 
0;about to give my final intern presentation nervous go juan go 
0;you re supreme leader khameini has made some statements vis vis israel which most normal people would construe as threat the one about wiping the zionist regime from the pages of history comes to mind 
0;what dumb bitch don you research you guests before they appear on you show hats off to martin for being class act 
0;is it from you camera 
0;hmm perhaps some who are too pig faced to get laid and therefore have zero chance of getting pregnant from such activity hold something against women who can idk stream of consciousnees thought after looking at her 
0;what does her being black woman have to do with it she bitch bitches get their own category in my book race is irrelevant when dealing with unsophisticated and uncivil females 
1;jsmaster god you retarded the entire point of this article is to promote the movie to people so they go see it moron not seen see and the pathetic pr ck who posted the spoiler is an attention seeking beyond dumb loser who knew exactly what he was doing and posted it just to feel like he was special for once in his life because he got to see movie week before its released in the country the movie is made and where most people are going to see it and fyi saying pathetic spoiler doesnt make it okay genius peoples would have immediately seen the giant even if they were trying to avoid it get clue before speaking next time idiot 
0;who cares both groups are equally nuts 
0;it will take tough man to correct the nation problems not milksop limpwrist like mr obama being vetted and found out and recognized is tough process and the toughest of the tough will gut it out and win the nomination which is exactly the way want to see it the process is messy its called democracy and the republican nominee put forward will blow past mr obama when the real election begins 
0;ron paul cynthia mckinney the all wacko ticket calling all paul sheep to the barn for you daily feeding don forget you wallet 
0;zooey you are never going to be cast as power girl stop wearing her costume knock offs also the nude bra is distracting it like fungus or lichen edging toward her trachea worrisome 
1;ball real where are you with you miami ayness 
0;nazi nutcase when you will realize jew hatred is outdated and its for losers will you blame them for blood libel or causing both world wars too 
1;meant claiming fuck boi bwhahhahahaha 
0;if you have an adopted mother must you also have an adopted daddy maybe you just pick the most prestigeous step mom you dad collects who says the rich are different 
0;their diet lemonade is the shit and yeah awfully pretentious introduction considering you typical drunk for as few dollars as possible attitudes 
0;thanks for you service man you re looking very good when you next leave smiley 
1;nasty my bitch 
0;there is lot of assad slave shabihah here fuuck them 
0;tjirish gawd luv me all of them live so far from you almost continent away dayton ohio 
0;jk actually think its cool to see minnesota resurgence 
0;are you really that bitter that adams was traded 
0;man fuck the police we need to start riot on they ass 
1;no shit you must be genius 
1;what dumb comment are you being sarcastic or are you truly just an idiot 
0;am aware of these statistics and can you tell me what righteous about any military conflict if it weren for perel harbor the us would have completely stayed out of ww 
1;firstly go back to skool you really need to learn how to spell before you start calling someone retarded and sorry you have been sadly misinformed chose to walk away from the drama and lies if the locks were changed it was waste of time threw my key away when made the choice to walk away and if you had the balls to face me you would not have hidden like coward when they tried to serve you or you would have shown up and backed you girl 
0;yep you are officially addicted to polyvore as am smiley 
0;sorry but did anyone else laugh at the st guy pics oh my life chavman 
1;caljb on aac then ya dumb fuck 
0;stfu run as administrator only solution exist 
1;no makemud don like you don believe you don even believe you still have you manhood between you legs you are phoney made of mud 
1;you are sick homo 
0;what load of codswallop you tell me that when my ankle starts to itch in the middle of the night get pleasure out of rubbing it raw whilst trying not to wake the mrs another complete and utter waste of money that could have been spent on medical research into life threatning illness 
1;your filthy mouth says much about you and even more about those who raised you you re filthy pig 
0;sullivanst david not so shocked ve known about their scam for quite some time just don bring it up for fear of being ganged up on by their very passionate supporters 
0;wow you have ps then why are you even posting comments to this article it doesn involve you at all have nice day 
1;am so proud of you females not like the ones year most prostitutes in the str everywhere even schools maried anything goes terrible people here in santarem the police psp police are rubbish no security they want me dead yes am from jhb maria the molunga tell everyone there there is officer fucking alves his name he is pig women hater promotes women violances hate him saw him just now these pigs do not allow me to log in unto my mail or anything because these pigs want to win tonight 
1;yeah like let you have the last say loser smiley and btw you re bad stalker don give phuck about pitbulls 
0;the fuck is the control room doing 
1;you are an idiot 
1;you re so lame get da fuck outta here fag boy 
1;ha ha ha back in you dirty russian hole comrade troll 
0;where are you getting you information from 
1;hey chris if everyone thought like you we be wearing swastikas on our ass you little pussy 
1;leftist white race traitor or shit skinned degenerate you are hard one to call mongoloid 
1;ok but where the hell was it released you all copy articles from each pther but did anyone do the fucking search to tell us where the fuck was it released fuck it 
0;damn you and you winning ways 
0;no think it majority you wouldn trust him to mind you kid that for sure especially if it was little boy no what mean 
0;not fair he has tested positive for banned performance enhancing drug the investigation found no proof that it could have been meat no cases have ever been found with spanish meat nor other cyclists he has ban just like many others who have tested positive in all sports why should he be different he should have taken the year ban originally set but no spain had to cover it up and the president even got involved to get it overturned seems not just contador wants to win at all costs spain too contador knew schleck chain had come off but broke the unwritten rule he showed then he would prefer to win at all costs no matter about morals 
0;gloves on the baby please 
0;are you bleaching you hair 
0;the day when the sharia or the book of leviticus becomes law you will be right for now we have laws made by man and these state that being gay is legal don like it move to iran they say over there that there are no gays there 
0;you are kid waiting to go to work at the right that was funny you attemtping to be deep 
0;fast and furious is just another gop political game 
0;good man if you re going to do something wrong do it right people say that swearing suggests limited vocabulary swear like sailor on leave and speak languages with some degree of fluency at least it not national scandal over someone saying bugger or something pre watershed good hefty expletive now and again on tv brightens it up 
0;as usual do gooders again propose to punish users rather than perps stop tobacco growers processors and sellers yeah we all know prohibition alone won cure the cost of addiction or healthcare law enforcement costs too much outlawing drugs doesn stop stupid users or pushers legalizing drugs such as alcohol and tobacco encourages dependency promotes deadly health problems and encourages liberal democrats to steal our tax dollars to care for the suffering stupid and to provide temporary jail time for pushers declaring murder and rape as criminal acts hasn stopped either if caught capital punishment hasn deterred either rules of morality and prayers hasn deterred stupid behavior education has also proven useless there is no sure solution to end stupid god has made it so and humankind loves gods 
1;asta luego ayi deje unas hijas de puta radrando como perras qu son chingar su madres clone tete un balazo puto no tienes vida saludos desde texas fuck you hating ass fags wheeler driver out here 
0;why do you white people keep coming here trying to act like they are one of us go burn in the sun hope they kick all of you pale devils out of africa you fools are going to bring pain on to you you watch we watch in world of the lost the battle of open minds is becoming reality 
0;the thing that keep the world from nuclear was was the understanding that nuclear war could not be won even if one side was able to blow up the majority of weapons on the other side the other side would still have enough to blow the other side up there is point that one can reduce the number of weapons to where nuclear war can be won by one side dont know exactly where the line is but if we cut too far we actually could be creating world far more dangerous than one with each side having warheads 
0;firewatch has an inflatable date tonight with his ahmadinejad blow up buddy 
0;you guys are awesome smiley 
1;think this bitch needs to get checkup by her doctor real fucking soon because she opened her asshole with no effort 
0;banjo watching real life has produced nu substantiated stand you ground murder and since we are all entitled to our opinion and free speech we have become human 
1;you are certified moron 
0;rb ypc is based off the avg and that avg contains big plays take away fortes big play from each game and his avg would be much worse as well 
0;can noahrothman be any more of teabagger understand the whole fair and balanced thing but posting plain bullshit is wait that fox news noah trying to steal fair and balanced from fox noah here clue you boat has sailed 
0;it quote people chill the fuck out 
0;it been done don you read other people comments 
0;are you his employer see how this works 
0;get you head out of your 
0;but that the problem franklin they don have even an ounce of intelligence you always find as you get older that the more people talk about their intellect the less they really have liberals like to talk about their intellectual superiority but its just more garbage because it is obvious that they are only intellectually superior to common ground slugs and like the cockroaches they are 
1;go away you overrated street walker nobody cares 
1;pretend you re gentleman for little while and grow up little man the adults are talking 
0;if that same person were republican fundraiser you and the media would be over it like flies to pile of horse poop republican fundraiser doesn know how to have sex much less do striptease 
1;you need help you are old and need to take you meds ya old coot 
1;and fuckface in order to be situationally aware one would have to read the blog of last week in its entirety from the point called ew stupid and told many why they were wrong till the point where faggot started making separate threads discussing my trollness 
0;lyoness was thinking the same thing how can you not know where you money is gonna millon is lot of money hands down truly believe that michelle like others our using their pass and now relationship to get paid she bitter that memphiz is with toya now why didn she say anything about all this last year when and toya and memphiz got married why she waited for reality show please help me out because don get it 
1;teresa heckle amp jive you are soo uneducated skanky nasty desperate fake lier and criminal never liked you before but now despise you the more you open you mouth the more you expose you for being terrible mother lousy friend the absolute worst sister ever you dont deserve to have you brother joe his super family jacqueline caroline or cousin kathy in you life they are all much better than you or you dumb family 
1;why dony you fuck off 
0;you said over on nadal because of clay 
1;poor deluded psychopaths news flash marriage is unnatural it is construct of beings that have stepped out of nature for the most part construction vehicles technology all unnatural if you think about it now if you re talking about the pairing off into couples by animals in nature sure they do that but it has never been about property rights for them like it used to be for humans and there are same sex couples in nature as well since it about making life easier in groups than it is by you so by that fact and the logic that goes with it gay marriage is as natural as hetero marriage you fuckers never have reasonable leg to stand on it always you invisible sky fairy and some bullshit some cave dweller spewed years ago step into the age of enlightenment you might like it 
0;hey jamie allkpop is not being biased they re just writing the fucking truth out of all those idols out there 
0;amused by the fact that weblog cons drop any issue once it turns into loser this is an expression of that amusement 
1;joelweltman you look like pedophile from you picture go get you incarcerated 
1;how creative maggot you are too funny suggest reading some books to expand you vocabulary have wonderful day red leg 
1;because this guy is so fucking clueless that he has no idea what irony actually is 
0;would probably be cheaper just to legally change you name 
0;are you using you own money or the taxpayers 
0;liking you own posts doesn make you any cooler 
0;and why do we need that when practically even the worst secrets get though 
0;natesweet heh you said tightly then you said loosely 
0;marriage is worthless ceremony almost as worthless as religion 
0;rourke needs to give me fucking like aciddragon mmm babcock heheh cock 
0;blues you made my afternoon yesterday must have laughed dozen times picturing you standing there in you trash bags mayo dripping down you forehead two thumbs up and stupid grin on you face 
0;simple history based warning for the liberals out there if you will take little time to review history real history not the revised versions that are and have become so very popular today you will find that gays have been persecuted worldwide ever since the fall of rome the radical elements socialists marxists and communists encourage the gay movement to indirectly help them become more powerful once in control things will change very dramatically as history clearly shows what happened to gays in germany china and russia what is happening right now to gays in the aftermath of the arab spring the so called hate gays say they get from the right will one day seem like little teasing compared to what waits for them if this republic does not survive we the people are all of us on very dangerous path the current administration must be defeated at all cost in november our very liberty requires nothing less 
0;el prez spurs are on different level would hate to see it because like the thunder so much but it would be incredible 
0;prostitution was the only thing bringing tourists to rockford years ago the streets were packed with people coming for the prostitutes the restaurants were packed the bars were packed the hotels were packed and all of the businesses were making money and bringing in the revenue for the city now look at what you have all of the businesses are closed there is nobody coming to town and the only thing packed now are the jails with nasty year old hookers and city that has the nations highest poverty level putting silly sculptures in the park draws no tourists right or wrong prostitution was the key to rockford success your mayor destroyed you city so he could build city of jails 
1;if you lose you life because of stupidity good riddance 
0;fail to see how ne are any more western than sexy as hell girls in corsets 
0;look never said he wasn an athlete or that he was slow what stated was that his numbers make it pretty clear that he is not feature back if you think he can carry the ball this season and be effective there is just no evidence to support it 
0;are you saying lbj will fail covering rondo 
0;no matter how old you get she thinks about you and worries and prays for you 
1;have no fucking problem tell dumbacking day to rant about how stupid you ass is 
0;yup obama change is hard huh you nbever thought that this many americans cared for their country the way they do true americans will never convert to communism punk 
0;maybe the mps should take pay cut to show the way 
0;great rhunt you got to see terrific game today 
1;im talking present you moron lol 
0;you are on to something there 
1;no am not but for you to go threw all that trouble to create name saying that im gay you must be fuking fagot who has no life and wants attention get life 
1;no one on the left wast an all encompassing government you idiot 
0;you are bang on the money fox news is just as bad as media matters if not worse but both sides see themselves as the saints and the other as the devil fox news running this story amuses me very much 
1;you is shit 
0;in my area the scrap men and women are around everyday sometimes one in the morning and different one in the afternoon that includes weekends if you leave anything on the path it goes left spin dryer for my cousin to pick up on the driveway when went to work before he could pick it up the scrap people opened my gates and took it 
1;lolololol look at you you re an old man and you only social life here oh lolol pathetic 
0;hi ashley how many screennames do you have 
0;this is actually dumb idea so you switch one union for another and then what what about all other state unions what about ccpoa or cahp and all others apparently you do not have clue that it is the bargaining system not specific unions that skrew the employees all it takes is for one or two of any of these unions make deal that will be enforced on all employees are you going to decertify all of them you are very naive and want someone else to collect the dues 
0;yeah motherfucking stannis man holy shit that was an amazing fucking episode of television cheers kudos hosannahs and so on and so forth mccann headley dinklage cunningham dillane turner and flynn just fucking nailed every god damned thing they had to do this episode and then some 
0;sorry you dad didn make parole 
1;the mods arent you friends quit sucking up to the jerk offs 
0;ny niggas need to stop hatin the only major nigga still living that just blew in the past yrs is jay that boy nas is good all the rest of them new york niggaz is garbage mobb deep first video was flossing honda accord or acura fuck you diabetic lookin niggaz 
0;have watched the video over and over again and with all the evidence ballotelli did not delibratly stamp on parkers head for start parker was behind mario when he fell and in doing so knocked ballotelli off balance and tripped over hitting parker in the head that what the ref saw the rest is history 
1;from all of you other comments on this site since when are you responsible one to talk 
1;oh poor you you are judged for being black then poor me have to listen to you whiny black azz 
0;the loony left is left are terrified they might have to get off their lazy ass and work 
1;that may be but you are asad little pathetic white man man eww times worse you child molesting mass murdering welfare bum you must be deported 
0;oh shit the one with the tattoos id suck him dry 
0;you re little more realistic than 
0;rourke needs to give me fucking like nope not fan of cajun food 
0;the fbi cia doj let gaylords bury this country thet suck hot dogs 
0;what is you problem aw 
0;did you really use the word evoking 
0;maybe they did so thanks to jeff van gundy outcry on that 
0;oh fuck yeah he not kidding guys it images from the attack and holy shit they are in whole new world of graphic 
0;get rid of this fuckin player plz so sloww 
1;it clueless racists like you who are in complete denial this boy was in fact killed because of his race there is no race card so now that they mentioned race you are no longer behind them you re as sick as the bastard who pulled the trigger 
0;curtis you re killing me man 
0;if he comes back we continue smiley 
0;avclub smiley cd ffb dcf smiley isqus meant basically portraying it as cocaine enhanced super troopers voice 
0;this place will become another millenium dome spurs are not big enough club for this sort of stadium its got failure as football stadium and thus becomes concert arena to pay the bills written all over it and the funny thing is who the hell will travel to tottenham for concert there will be big white elephant in tottenham to replace the rusty chicken hahahahahaha 
0;my favorite part was show killing vince with shot of air 
0;why are you defending white collar criminals 
0;hahahahahahahaha hahahahahaha good one porno used to think somewhat like him when was you pretty insane huh 
1;damn you little big bitch you still gonna toss my salad got the pb in my ass waiting for you 
0;as for little boys there are plenty of little boys at least you re honest about you wants and desires 
0;welker isn top wr lmfao nbsp please stop talking nbsp you are no longer allowed to post as patriots fan 
0;stand corrected that was the memphis series but they beat the heat in then this yr okc swept mavs due to player improvement 
1;are you mentally weak flagger bagger stuckinstupid 
1;talk about laughable their not that stupid 
0;hey avclub dfe smiley isqus quit using and instead of for and to believe me you fucking aren prince 
0;savage beast marbbles dude gonna be hell of defenseman him and mcbain are going to be real solid pairing for the canes they re gonna be pretty good in few years they got lot of you talent 
0;pe read what am saying rather than reading who authored it what lol pe we must consider the source which is sadly you your record of biased commenetary is so lengthy and so documented it can be ignored what sad is you have transferred you usual tw hate guess because tw is off this week to his little niece cheyenne guess all that negative energy has to get directed somewhere how pathetically sleazoid is that private to pe again please seek diversity therapy remember recognition of the problem is the first step in solving it all the best 
0;maybe you are argentinean prepotent like him 
0;he ran out on his team and has won nothing he queen 
0;jay my condolences to you and you family it terrible way to get wake up call but glad you ve found way to channel this terrible loss into something positive for you and you enjoy life in the slightly slower lane 
0;why do have to scroll down to see this but jorden getting back with that guy is top news 
0;didn mean to make you sentimental 
0;you always are 
0;you liberal socialist communist democrats better understand what you are wishing for if you really believe what you say you believe why don you just move to russia or some other communist country and enjoy the ride there 
0;quote from teresa may that is why we have been trying to deport him to jordan his home country trying since when does sovereign have problems trying to deport diseased minded scum like him stuff the eu laws and if the uk is fined by the eussr for doing this then don pay it and then stop all financial payments to this corrupt experiment it doesn work its broke so listen to the people camoron and have an in or out referendum now 
0;non sono un influencer non ho letto intervista non ce ho fatta mi sono limitato leggere le domande la media era di sette otto parole per domanda cui seguiva un paragrafo di risposta insomma lo stesso stile delle interviste berlusconi 
1;you must be the biggest idiot have seen make comment in long time the guy is on life support and will probably die and the good ole boys club is going to let him get away with murder and you justify it you are slime 
0;whichever one you hate the most is the one that real for you 
0;wetback wife where are you getting this 
0;damn you would rock this so hard 
0;ve come to discover that actually know the name of an official can mean nothing good 
0;if you had login you can find for you that apple did not invent nor is the technqiue used to pack in more pixels new on displaysearch the technique here along with the ipad was invented by engineers in sharp japanese display materials manufacturer jsr 
0;hey man are you sure it comet it could be aliens dude aliens coming to get us man 
1;just in case you need reminding you re an idiot 
0;thinking of you today and hoping you will be content in you new home never think you sacrifice goes unnoticed or forgotten proud of you dotty griffith 
0;fucking regretsy lol although these stuff are good you can also find some real crap there oh christian gray fuck me tied up to the fucking ceiling 
0;you are amazing randy 
1;what you deal bro you aren concerned and you damn sure are not liberal why don you just be you instead of coming on posing as screwed up exaggeration of people you don like or understand did you mommy not love you enough or something 
0;okay booby don let my kids watch fox cartoons or shows after pm because they sell and push sexual promiscuity no family values merely pointing out all the ass clowns who are being duped by this international media giant that has an agenda there is nothing fair and balanced about fox and they are definitely not promoting family values but they are very good at packaging it so morons believe they are so by all means continue to be programmed and watch you fox news 
1;yeah fuck tejas leave you all good people with willies roll me up smoke me when die 
0;nwo fuckinglife 
1;fuck that you force someone to be raped repeatedly every god damn day so you lazy ass can avoid getting real job beat her imprison her etc etc etc and yeah every great boyfriend lets their girlfriend turn tricks you re fuckin sick you mental with this way of thinking guess she is out of business if the next pimp knows they are dead man walking lol you ve got to be joking you can really be related to this scum bag may he burn in hell 
0;well then is it true that you like anal 
0;which americans are you referring to 
0;kevmille haven been to sasebo visited fukuoka once while visiting my cousin in kita kyushu which is also nearby fukuoka has large arcade like you described in sasebo fukuoka is nice place for day trip 
1;you are poor excuse for human and one of the reasons our country is going down the toilet 
1;if didnt give fuck what was saying why is ur dumbass replying clearly are ignorant and unsophisticated 
0;and you point is 
0;fuck me was just thinking about that today boom 
1;fuck you luther abel 
1;shut up you dumbass bitch you are dirty brown water trash 
0;so what will you have to say when obama loses 
